# Chaves de INI aceitas pelo leitor de NFS-e do ACBr (snapshot).
# Gerado por scripts/gerar-chaves-nfse.sh — NÃO editar à mão.
# Formato: <secao>\t<chave>
ValoresNFSe	pAliqAplic
ValoresNFSe	tpBM
ValoresNFSe	vBC
ValoresNFSe	vCalcBM
ValoresNFSe	vCalcDR
ValoresNFSe	vISSQN
ValoresNFSe	vLiq
ValoresNFSe	vTotalRet
ValoresNFSe	xOutInf
Valores	OutrasRetencoes
Valores	OutrosDescontos
Valores	RetencoesFederais
Valores	RetidoCOFINS
Valores	RetidoCPP
Valores	RetidoCSLL
Valores	RetidoINSS
Valores	RetidoIR
Valores	RetidoPIS
Valores	TotalAproxTrib
Valores	ValorCOFINS
Valores	ValorCPP
Valores	ValorCSLL
Valores	ValorDeducoes
Valores	ValorFinalCobrado
Valores	ValorInicialCobrado
Valores	ValorINSS
Valores	ValorIPI
Valores	ValorIR
Valores	ValorIss
Valores	ValorIssRetido
Valores	ValorLiquidoNfse
Valores	ValorOutrasRetencoes
Valores	ValorPIS
Valores	ValorRecebido
Valores	ValorRepasse
Valores	ValorServicos
Valores	ValorTotalNotaFiscal
Valores	ValorTotalRecebido
Valores	ValorTotalTributos
